Senior Mobile Developer,Confidential,Full Time
Title,CompanyName,JobTypeName
Senior Front End Developer,Confidential,Full Time
Title,CompanyName,JobTypeName
Senior Business Analyst,Confidential,Full Time
Title,CompanyName,JobTypeName
Senior Backend Developer,Confidential,Full Time
Title,CompanyName,JobTypeName
Scrum Master,Confidential,Full Time
Title,CompanyName,JobTypeName
Junior Mobile Developer,Confidential,Full Time
Title,CompanyName,JobTypeName
Junior Front End Developer,Confidential,Full Time
Title,CompanyName,JobTypeName
Junior Backend Developer,Confidential,Full Time
Title,CompanyName,JobTypeName
Mobile Developer (React Native) - Remote,Guestna,Full Time
Title,CompanyName,JobTypeName
Business Analyst,Aman,Full Time
Title,CompanyName,JobTypeName
IT Help Desk,Seoudi Supermarket,Full Time
Title,CompanyName,JobTypeName
Flutter developer,TRAUXIT,Full Time
Title,CompanyName,JobTypeName
Senior Integration Engineer,Confidential,Full Time
Title,CompanyName,JobTypeName
IT Specialist,Kellogg Tolaram Noodles Egypt LLC,Full Time
Title,CompanyName,JobTypeName
Data Center Account Manager,EGID company,Full Time
Title,CompanyName,JobTypeName
ABAP Consultant,Johnson Controls,Full Time
Title,CompanyName,JobTypeName
Senior React JS Developer ( Remotely ),Confidential,Full Time
Title,CompanyName,JobTypeName
Senior React JS Developer ( Remotely ),Confidential,Work From Home
Title,CompanyName,JobTypeName
IT senior,Confidential,Full Time
Title,CompanyName,JobTypeName
Full Stack Developer,Khales,Full Time
Title,CompanyName,JobTypeName
Product Owner,Aman,Full Time
Title,CompanyName,JobTypeName
Senior Software Quality Control Engineer,GET Group- Egypt,Full Time
Title,CompanyName,JobTypeName
Web Developer,Marketopia,Full Time
Title,CompanyName,JobTypeName
Customer Success Specialist,Bevatel,Full Time
Title,CompanyName,JobTypeName
Senior Architect Engineer (interior design),Naia Developments,Full Time
Title,CompanyName,JobTypeName
IT Help Desk Engineer,INDEVCO,Full Time
Title,CompanyName,JobTypeName
Data Modeler,Capleo Globle,Full Time
Title,CompanyName,JobTypeName
Senior Liferay Developer,Confidential,Full Time
Title,CompanyName,JobTypeName
technical support software specialist,Dynamicslink,Full Time
Title,CompanyName,JobTypeName
Network Engineer.,Target Integrated Systems,Full Time
Title,CompanyName,JobTypeName
Data Engineer lead,BBI-Consultancy,Full Time
Title,CompanyName,JobTypeName
Senior Business Analyst,Confidential,Full Time
Title,CompanyName,JobTypeName
Full Stack Developer - PHP,Confidential,Full Time
Title,CompanyName,JobTypeName
Full Stack Developer - PHP,Confidential,Work From Home
Title,CompanyName,JobTypeName
Application Support Engineer,Azm development,Full Time
Title,CompanyName,JobTypeName
Application Support Engineer,Azm development,Work From Home
Title,CompanyName,JobTypeName
HR Operations Manager,Confidential,Full Time
Title,CompanyName,JobTypeName
App Product Manager / Programmer (Flutter),Confidential,Freelance / Project
Title,CompanyName,JobTypeName
Odoo Analyst,3D Diagnostix,Full Time
Title,CompanyName,JobTypeName
Accountant,Crevisoft Corporation,Full Time
Title,CompanyName,JobTypeName
senior oracle developer,Perfect Presentation,Full Time
Title,CompanyName,JobTypeName
SOC Analyst,Al Ahly capital holding - Al Ahly Tamkeen,Full Time
Title,CompanyName,JobTypeName
Sr.Technical Consulting Microsoft Security - large Saudi Arabian IT company ( Egypt branch ),Pillars,Full Time
Title,CompanyName,JobTypeName
Logistics Team Leader,SABA,Full Time
Title,CompanyName,JobTypeName
Senior Backend Developer (.NET),EDRAK Software,Full Time
Title,CompanyName,JobTypeName
Senior Java Developer,Al Ahly Momkn for e-payment,Full Time
Title,CompanyName,JobTypeName
Senior Solution Architecture Engineer,Khales,Full Time
Title,CompanyName,JobTypeName
Liferay Project Team Leader-Architect,Confidential,Full Time
Title,CompanyName,JobTypeName
Software Developer (.Net),BI-Technologies,Full Time
Title,CompanyName,JobTypeName
BI Developer,Transmar International,Full Time
Title,CompanyName,JobTypeName
Mobile Application Developer-Liferay,Confidential,Full Time
Title,CompanyName,JobTypeName
Java Backend Developer,Basata,Full Time
Title,CompanyName,JobTypeName
Dotnet Fullstack Developer,Interactive Limited/Carma Group,Full Time
Title,CompanyName,JobTypeName
Mobile Application Developer- Flutter,Confidential,Full Time
Title,CompanyName,JobTypeName
Software Business Analyst,SHAWAHID ROADS INDUSTRIAL COMPANY,Full Time
Title,CompanyName,JobTypeName
Senior Full Stack Engineer (Remote) / Python and C++,Sprints.ai,Full Time
Title,CompanyName,JobTypeName
IT Help Desk Technician,Melco-Mec Egypt for Elevators & Escalators - Mitsubishi,Full Time
Title,CompanyName,JobTypeName
IT Associate,Shotmed,Full Time
Title,CompanyName,JobTypeName
Flutter Developer,Arabia for Information Technology,Full Time
Title,CompanyName,JobTypeName
Flutter Developer,Arabia for Information Technology,Work From Home
Title,CompanyName,JobTypeName
Software Project Coordinator,Arabia for Information Technology,Full Time
Title,CompanyName,JobTypeName
Senior Project Manager,Confidential,Full Time
Title,CompanyName,JobTypeName
Accounting Manager,EFS,Full Time
Title,CompanyName,JobTypeName
"Tech Lead, Fintech",Optasia,Full Time
Title,CompanyName,JobTypeName
Sales Account Manager - Daftra,"Izam, inc.",Full Time
Title,CompanyName,JobTypeName
Sales Account Manager - Daftra,"Izam, inc.",Shift Based
Title,CompanyName,JobTypeName
Backend Developer - PHP,Objects,Full Time
Title,CompanyName,JobTypeName
Telecom engineer,Royal Investment,Part Time
Title,CompanyName,JobTypeName
Graphic Designer,COREations,Full Time
Title,CompanyName,JobTypeName
SAP Cloud Developer,Nahdet Misr Publishing Group,Full Time
Title,CompanyName,JobTypeName
Sales Account Manager,COREations,Full Time
Title,CompanyName,JobTypeName
Software Service Delivery Specialist,Confidential,Full Time
Title,CompanyName,JobTypeName
It Help Desk Intern,Sutherland,Internship
Title,CompanyName,JobTypeName
Software Service Delivery Specialist (Banking),Confidential,Full Time
Title,CompanyName,JobTypeName
Odoo Implementer,Crevisoft Corporation,Full Time
Title,CompanyName,JobTypeName
Banking IT Operations Specialist,Confidential,Full Time
Title,CompanyName,JobTypeName
Technical Support,Confidential,Full Time
Title,CompanyName,JobTypeName
Data Science Instructor,EpsilonAI,Full Time
Title,CompanyName,JobTypeName
Data Science Instructor,EpsilonAI,Part Time
Title,CompanyName,JobTypeName
Data Science Instructor,EpsilonAI,Freelance / Project
Title,CompanyName,JobTypeName
IT Technical Support Specialist,Universities of Canada in Egypt,Full Time
Title,CompanyName,JobTypeName
Senior Platform Engineer,Link Datacenter,Full Time
Title,CompanyName,JobTypeName
Senior Sales Account Manager,Link Datacenter,Full Time
Title,CompanyName,JobTypeName
Database Administrator - SQL,Link Datacenter,Full Time
Title,CompanyName,JobTypeName
Cloud Solutions Architect,Link Datacenter,Full Time
Title,CompanyName,JobTypeName
Senior Oracle Developer,El Mohandess Print House,Full Time
Title,CompanyName,JobTypeName
Back End Technical lead,Impactyn,Full Time
Title,CompanyName,JobTypeName
Back End .NET,Impactyn,Full Time
Title,CompanyName,JobTypeName
IOS Technical Lead,LINK Development,Full Time
Title,CompanyName,JobTypeName
Front End Developer,Crevisoft Corporation,Full Time
Title,CompanyName,JobTypeName
Backend Developer,Fintech solutions,Full Time
Title,CompanyName,JobTypeName
Full Stack Developer,Elkenany Group,Full Time
Title,CompanyName,JobTypeName
Software Senior Tester,e Aswaaq Misr,Full Time
Title,CompanyName,JobTypeName
Senior Application Support Officer,Confidential,Full Time
Title,CompanyName,JobTypeName
Technical Support Specialist,FRIDAL,Full Time
Title,CompanyName,JobTypeName
Data Analysis/Analytics Instructor (Excel - Power BI),EpsilonAI,Full Time
Title,CompanyName,JobTypeName
Data Analysis/Analytics Instructor (Excel - Power BI),EpsilonAI,Part Time
Title,CompanyName,JobTypeName
Data Analysis/Analytics Instructor (Excel - Power BI),EpsilonAI,Freelance / Project
Title,CompanyName,JobTypeName
Application Support Officer,Confidential,Full Time
Title,CompanyName,JobTypeName
Developer and Support of Applications and Software Solutions,Confidential,Full Time
Title,CompanyName,JobTypeName
Oracle Cloud HCM Consultant,Confidential,Full Time
Title,CompanyName,JobTypeName
Business Analyst - Multinational Company,Pillars,Full Time
Title,CompanyName,JobTypeName
Game Developer,Arlation Media Services,Full Time
Title,CompanyName,JobTypeName
Quality Control Engineer,TIC,Full Time
Title,CompanyName,JobTypeName
ERP Sales Manager,Rednet It Services,Full Time
Title,CompanyName,JobTypeName
Software Developer,Rednet It Services,Full Time
Title,CompanyName,JobTypeName
Sales Manager - Software Background (GULF),Lumin,Full Time
Title,CompanyName,JobTypeName
Digital Solutions Architect,Confidential,Full Time
Title,CompanyName,JobTypeName
Front End Developer,e Aswaaq Misr,Full Time
Title,CompanyName,JobTypeName
Business Analyst | German Speaker,Expleo,Full Time
Title,CompanyName,JobTypeName
DevOps Practice Lead,Confidential,Full Time
Title,CompanyName,JobTypeName
.NET C# Developer,Confidential,Full Time
Title,CompanyName,JobTypeName
Application Support Team lead ( Egypt-KSA),Ejada,Full Time
Title,CompanyName,JobTypeName
Application Support Specialist (Egypt-KSA),Ejada,Full Time
Title,CompanyName,JobTypeName
Senior PHP Developer,Moltaqa,Full Time
Title,CompanyName,JobTypeName
AI Developer,LINK Development,Full Time
Title,CompanyName,JobTypeName
Sales Executive,Konnekt Union,Full Time
Title,CompanyName,JobTypeName
Business Development Intern,Osolutions,Internship
Title,CompanyName,JobTypeName
Supply Chain Planner,Jaffangroup,Full Time
Title,CompanyName,JobTypeName
Performance Marketing Specialist,Osolutions,Full Time
Title,CompanyName,JobTypeName
Oracle Developer,Confidential,Full Time
Title,CompanyName,JobTypeName
Architect technical office,altameerarabian,Full Time
Title,CompanyName,JobTypeName
PHP Developer,Integrated Technology Group,Full Time
Title,CompanyName,JobTypeName
Business Analyst,Confidential,Full Time
Title,CompanyName,JobTypeName
Treasury & Banking accountant,Confidential,Full Time
Title,CompanyName,JobTypeName
RPA Developer,iSON Xperiences Egypt,Full Time
Title,CompanyName,JobTypeName
Wordpress Developer,AFFSQUARE,Full Time
Title,CompanyName,JobTypeName
Junior Marketing Manager,QARA,Full Time
Title,CompanyName,JobTypeName
Senior Engineering Manager,Confidential,Full Time
Title,CompanyName,JobTypeName
Business Consultant,iSON Xperiences Egypt,Full Time
Title,CompanyName,JobTypeName
.Net Developer,Egabi FSI,Full Time
Title,CompanyName,JobTypeName
Senior Odoo Functional Consultant,OdooTec,Full Time
Title,CompanyName,JobTypeName
Odoo Developer,OdooTec,Full Time
Title,CompanyName,JobTypeName
Sr. Frontend Developer,Confidential,Full Time
Title,CompanyName,JobTypeName
Business Control and Quality Assurance Officer,FinBi Finance & Banking Consultants International,Full Time
Title,CompanyName,JobTypeName
Senior Scrum Master,Confidential,Full Time
Title,CompanyName,JobTypeName
Junior Odoo Developer,Aliaict,Full Time
Title,CompanyName,JobTypeName
Technical Trainer,Confidential,Full Time
Title,CompanyName,JobTypeName
Senior MS Exchange Engineer,Roaya,Full Time
Title,CompanyName,JobTypeName
Software Sales Executive,Order King,Full Time
Title,CompanyName,JobTypeName
Software Quality Control Engineer,Confidential,Full Time
Title,CompanyName,JobTypeName
Senior Linux System Admin (+ 3 years of pure Linux administration experience),3D Diagnostix,Full Time
Title,CompanyName,JobTypeName
Senior Linux System Admin (+ 3 years of pure Linux administration experience),3D Diagnostix,Work From Home
Title,CompanyName,JobTypeName
Senior SharePoint developer,Algoriza,Full Time
Title,CompanyName,JobTypeName
Technical Support Specialist,Rashideen Egypt for Trade,Full Time
Title,CompanyName,JobTypeName
IOT Engineer,Noases,Full Time
Title,CompanyName,JobTypeName
Search Engine Optimization Specialist,Finding From Egy,Full Time
Title,CompanyName,JobTypeName
Web Designer,Johnson Controls,Full Time
Title,CompanyName,JobTypeName
Information Security Manager,Network International -Egypt,Full Time
Title,CompanyName,JobTypeName
Senior Flutter Developer,International Advanced,Full Time
Title,CompanyName,JobTypeName
Senior Analyst – Information Security,Network International -Egypt,Full Time
Title,CompanyName,JobTypeName
Senior Software Tester,Expert Apps,Full Time
Title,CompanyName,JobTypeName
IT Help Desk Specialist,TMA For Industrial Supplies,Full Time
Title,CompanyName,JobTypeName
Full Stack .Net Developer,Ether Technology,Full Time
Title,CompanyName,JobTypeName
Sales Specialistl,Egyptian Integration,Full Time
Title,CompanyName,JobTypeName
IT Manager- Sap User,Confidential,Full Time
Title,CompanyName,JobTypeName
developer specialized,ACML - Egypt,Part Time
Title,CompanyName,JobTypeName
developer specialized,ACML - Egypt,Freelance / Project
Title,CompanyName,JobTypeName
Senior Sales Account Manager - Software,appcorp,Full Time
Title,CompanyName,JobTypeName
Odoo Implementer,Parkville Pharmaceuticals,Full Time
Title,CompanyName,JobTypeName
Marketing/sales specialist,Millensys,Full Time
Title,CompanyName,JobTypeName
Junior System Engineer,Roaya,Full Time
Title,CompanyName,JobTypeName
Senior Businesss Analyst,PSH,Full Time
Title,CompanyName,JobTypeName
Front End Developer( Angular),DX Republic,Full Time
Title,CompanyName,JobTypeName
Flash Animator,Dolf,Full Time
Title,CompanyName,JobTypeName
Senior Architect Designer,Lecon,Full Time
Title,CompanyName,JobTypeName
Senior Architect Designer,Lecon,Work From Home
Title,CompanyName,JobTypeName
Senior Backend Developer{ .NET Core},RTR Software Solutions,Full Time
Title,CompanyName,JobTypeName
Senior Front End Angular,RTR Software Solutions,Full Time
Title,CompanyName,JobTypeName
Mobile Maintenance Specialist,Sky Distribution,Full Time
Title,CompanyName,JobTypeName
Oracle Application Techno Functional Consultant,Confidential,Full Time
Title,CompanyName,JobTypeName
Oracle Application Techno Functional Consultant,Confidential,Work From Home
Title,CompanyName,JobTypeName
Onboarding Associate - POS,InstaShop,Full Time
Title,CompanyName,JobTypeName
Onboarding Associate - POS,InstaShop,Freelance / Project
Title,CompanyName,JobTypeName
IT Supervisor,Confidential,Full Time
Title,CompanyName,JobTypeName
Enterprise Architect,Algoriza,Full Time
Title,CompanyName,JobTypeName
.NET Developer,Integrated Technology Group,Full Time
Title,CompanyName,JobTypeName
Senior Oracle developer,Algoriza,Full Time
Title,CompanyName,JobTypeName
Senior Quality Assurance Engineer,Algoriza,Full Time
Title,CompanyName,JobTypeName
Senior System Analyst,Algoriza,Full Time
Title,CompanyName,JobTypeName
Senior Dot net developer,Algoriza,Full Time
Title,CompanyName,JobTypeName
Office manager and CEO executive assistant,Elfostat Company for import and export,Full Time
Title,CompanyName,JobTypeName
IT Support Specialist,شركه طنطا موتورز,Full Time
Title,CompanyName,JobTypeName
Help Desk Specialist,Global Brands,Full Time
Title,CompanyName,JobTypeName
IT Help Desk,Max Muscle,Full Time
Title,CompanyName,JobTypeName
PHP Developer,eGate Egypt,Full Time
Title,CompanyName,JobTypeName
Information Security Senior Specialist,Majorel Egypt,Full Time
Title,CompanyName,JobTypeName
IT Help Desk,Fawry Microfinance,Full Time
Title,CompanyName,JobTypeName
Full Stack Developer,cCc callcenter and Digital Marketing,Full Time
Title,CompanyName,JobTypeName
Search Engine Optimization Specialist,Confidential,Full Time
Title,CompanyName,JobTypeName
Experienced Flutter Developer,CTO for startups,Freelance / Project
Title,CompanyName,JobTypeName
Experienced Flutter Developer,CTO for startups,Work From Home
Title,CompanyName,JobTypeName
UI/UX Designer,CTO for startups,Freelance / Project
Title,CompanyName,JobTypeName
UI/UX Designer,CTO for startups,Work From Home
Title,CompanyName,JobTypeName
Junior Software Support Specialist,Ibn Sina Pharma,Full Time
Senior Software Business Analysis,GET Group- Egypt,Full Time
Unity Developer,Solutions,Full Time
Intelcia Egypt - Network Level III Engineer (WIFI Expert),Intelcia,Full Time
Senior Software Business Analysis,GET Group- Egypt,Full Time
Unity Developer,Solutions,Full Time
Intelcia Egypt - Network Level III Engineer (WIFI Expert),Intelcia,Full Time
ADF Oracle Developer - Alexandria,Ascon Advanced Solutions & Consultant,Full Time
Oracle Developer - Alexandria,Ascon Advanced Solutions & Consultant,Full Time
Creative Graphic Designer,The Portal,Full Time
Senior Front End Developer,شيلتر تكنولوجي,Full Time
Software Developer,Premier Services and Recruitment,Full Time
Senior Backend Developer,شيلتر تكنولوجي,Full Time
Software Security Engineer,Confidential,Full Time
Senior Database Administrator,Confidential,Full Time
Technical & Support engineer,Confidential,Full Time
ERP technical support,Sinmar Soft,Full Time
ERP Senior Business Analyst,Sinmar Soft,Full Time
Senior UI - UX designer & front end developer,Sinmar Soft,Full Time
"Full time Senior ASP Net Core, Blazor Full Stack Developer",Sinmar Soft,Full Time
System Security Operations Engineer,Fawry for Banking Technology and Electronic Payments S.A.E,Full Time
System Operations Engineer,Fawry for Banking Technology and Electronic Payments S.A.E,Full Time
Senior Mechanical Design Engineer,Noases,Full Time
Junior R&D Mechatronics Engineer,Noases,Full Time
Senior R&D Mechatronics Engineer,Noases,Full Time
Odoo Project Manager,Peerless,Full Time
Odoo Functional Consultant,Quick Services,Full Time
Senior Developer,Post Distribution Company,Full Time
Senior PHP Developer,LINK Development,Full Time
Senior java developer - onsite,Edentech,Full Time
Senior Sales Engineer,Alumil,Full Time
IT Manager - New Generation International Schools,Balanced Education Company,Full Time
Computer Teacher,Delta American School,Full Time
Manufacturing System Developer,SE Wiring Systems EGYPT,Full Time
Senior WordPress/PHP/Backend Developer,Shahbandr,Full Time
Umrah and Haij System Administrator,Sweet Memory travel,Full Time
IT Specialist,Loc-Camp,Full Time
Software Business Analyst - Job Description,BRISK Business Inc.,Full Time
Senior Front End Developer (Angular),Queen Tech Solutions,Full Time
Senior Front End Developer - Angular,Smartly,Full Time
Cyber Security Engineer,ORGANI GROUP,Full Time
Senior Full Stack Developer,Mohandes Life Insurance,Full Time
Senior Dot Net Full Stack Developer,Confidential,Full Time
Senior Software Engineer - PHP,Seena - سينا,Full Time
Full Stack Developer,3S Software,Full Time
Node JS & Linux Developer,Confidential,Full Time
"Senior Tester ""Quality Assurance Automation""",Dafa,Full Time
Front End Developer (Vue.js),Dafa,Full Time
Chief Technology Officer,Confidential,Full Time
Experienced java spring developer,Yespays,Full Time
Senior / Junior IT Technical Support,Egypt University of Informatics (EUI),Full Time
IT Specialist,Rubyred Garment,Full Time
Senior Systems Engineer,Egypt University of Informatics (EUI),Full Time
Senior Software Technical Support Engineer,eVision,Full Time
Technical Writer,ZINAD IT,Full Time
Frontend Developer (React),Bydotpy,Full Time
Senior iOS Developer (Native),RDI,Full Time
Senior iOS Developer (Native),RDI,Part Time
Senior iOS Developer (Native),RDI,Freelance / Project
Senior Android Developer,RDI,Full Time
Senior Android Developer,RDI,Part Time
Senior Android Developer,RDI,Freelance / Project
External Audit Manager,Crowe Egypt - Dr Khaled Abdelaziz Hegazy,Full Time
Senior Frontend PHP Developer,Confidential,Full Time
Senior PHP Laravel Developer,Confidential,Full Time
E Commerce Manager,Confidential,Full Time
Voice Engineer,Confidential,Full Time
Software Engineer,Shebak,Full Time
Graphic Designer,Swakli Digital Events,Full Time
Graphic Designer,Swakli Digital Events,Work From Home
Senior Back End Developer - Node JS,Trufla,Full Time
Senior Software Testing - Quality Control Engineer,Trufla,Full Time
Senior Frontend Engineer - React,Trufla,Full Time
Technical Support Specialist,Windrose Academy,Full Time
Senior BIM Engineer - Architecture,Confidential,Full Time
.Net Team Lead,Youxel,Full Time
Senior Frontend Engineer,Kashier Payment Solutions,Full Time
IT Officer,British Council,Full Time
Devops Engineer,WSC,Full Time
Field support Technician,Multi Level Group (MLG),Full Time
Senior AI Engineer,Ejada,Full Time
Senior Backend Developer,TensorGraph,Full Time
Senior Software Developer - Large e-commerce Store ( 6 of October city ),Pillars,Full Time
Office Assistant / Secretary,Hayati SRL,Full Time
Office Assistant / Secretary,Hayati SRL,Work From Home
Senior Front End Developer (Blockchain),Perfect Presentation,Full Time
Junior Software Tester,Aliaict,Full Time
Senior Front end Developer /Angular,FlairsTech,Full Time
Senior Flutter Developer,Confidential,Full Time
Senior Oracle Apps Developer/ Apex,EVA Cosmetics,Full Time
Technical Support Engineer,Al Rabat,Full Time
IoT Software Engineer,Interact Technology Solutions,Full Time
Sales Manager(software and call center industry),Confidential,Full Time
IT Help Desk Specialist,Majorel Egypt,Full Time
Senior Network Security Engineer,Interact Technology Solutions,Full Time
Technical Office Engineer,DAK Steel - Construction,Full Time
UI/UX Designer (On-Site),Union Coop,Full Time
UI UX Designer,Dafa,Full Time
IT Support Engineer,Al Soug-Cashi,Full Time
Technical Support Engineer,Bevatel,Full Time
Application Support Engineer,3S Software,Full Time
Network Engineer,Efada Technology,Full Time
Microsoft Exchange Administrator,A1Softech,Full Time
Global Active Directory Expert,Efada Technology,Full Time
Cloud Solutions Sales Associate,Confidential,Full Time
Cloud Solutions Sales Manager,Confidential,Full Time
IT - System Administration Specialist,Premium Card,Full Time
Financial Consultant,Dynamicslink,Full Time
Application Support Engineer,Egypt Kuwait Holding,Full Time
Senior Backend Developer,YOUXEl Technology,Full Time
Senior Backend Developer,YOUXEl Technology,Work From Home
"Full Stack Developer (.NET core , Angular 8+) -Part Time",Confidential,Part Time
"Full Stack Developer (.NET core , Angular 8+) -Part Time",Confidential,Work From Home
Senior Angular Developer,International Advanced,Full Time
Full Stack Java Developer,Confidential,Full Time
Full Stack Java Developer,Confidential,Work From Home
System Engineer,Global Brands,Full Time
Software Technical Team Leader,Softec Technologies,Full Time
Senior Python Developer,TensorGraph,Full Time
Senior Node JS Developer,TensorGraph,Full Time
Digital Transformation Team Leader,Confidential,Full Time
Software Developer - Backend - Senior,Confidential,Full Time
Linux Systems Administrator,Al Ahly capital holding - Al Ahly Tamkeen,Full Time
ERP implementer,taknia systems,Full Time
Development Tech Leader,Bevatel,Full Time
Technical Recruiter,Ejada,Full Time
"Team Leader / Senior Full Stack, PHP, Drupal Developer",Orange Studio,Full Time
Senior SEO / Senior Search Engine Optimization,Waseet.net,Full Time
Senior Devops Engineer,"Izam, inc.",Full Time
Senior Devops Engineer,"Izam, inc.",Work From Home
Full Stack Web Developer - PHP!,Orange Studio,Full Time
Full Stack Developer,GoodsMart,Full Time
Web Developer,Target Recruitment & HR Solutions,Full Time
Network & Voice Engineer,Interact Technology Solutions,Full Time
Office Manager,Synergy Markets,Full Time
IT Specialist,Micro Engineering,Full Time
IT Specialist,Micro Engineering,Shift Based
Front-End Developer-Angular,Horizon,Full Time
Front End Developer,Indegree,Full Time
UI UX Designer,Indegree,Full Time
Senior PHP laravel developer,Loc-Camp,Full Time
IT Specialist,Hands of Hope Physical Therapy & Wellness,Full Time
Technical Support Engineer Tier 1,Ulemt,Full Time
UI/UX Web Designer,Confidential,Full Time
Front End Developer - Vue.js (Remote Work),Confidential,Full Time
SAP Junior Develop,LABS,Full Time
Group ICT Infrastructure and Service Desk Section Head,Decorative Glass And Arab Union Glass Group,Full Time
Senior Devops Engineer,Confidential,Full Time
Senior Digital Transformation Advisor (Professional Services - Sales),Global Brands,Full Time
Technical Project Manager,Data Science,Full Time
System Administrator,Egypt Kuwait Holding,Full Time
Quality Control Engineer,Samaya Electronics Egypt LTD,Full Time
Information Security Specialist,Xceed Contact Center,Full Time
IT System Engineer / VMware / Infrastructure,Efada Technology,Full Time
Technical Support,Rashideen Egypt for Trade,Full Time
AX Technical Consultant,Elabd Foods,Full Time
Senior ERP Engineer,AL MASHARIQ,Full Time
IT Help Desk Specialist,Elite Education Group,Full Time
Banking Business Operations Engineer,Fawry for Banking Technology and Electronic Payments S.A.E,Full Time
First Level Technical Support Engineer,3D Diagnostix,Full Time
First Level Technical Support Engineer,3D Diagnostix,Work From Home
Second Level Technical Support Engineer,3D Diagnostix,Full Time
Second Level Technical Support Engineer,3D Diagnostix,Work From Home
Tech Lead,Confidential,Full Time
Front End Developer,Thaka International,Full Time
Web Development .NET Tech Lead,Seoudi Supermarket,Full Time
UI/UX Designer,Arabia for Information Technology,Full Time
System Administrator,Talaat Moustafa Group,Full Time
Senior Odoo developer,Bluebell Pharmaceuticals,Full Time
Senior Full Stack React/NodeJS/SQL Developer,Confidential,Full Time
Senior Full Stack React/NodeJS/SQL Developer,Confidential,Freelance / Project
Senior Full Stack React/NodeJS/SQL Developer,Confidential,Work From Home
Senior Full Stack Developer (.net core -angular),A1Softech,Full Time
IT Systems Engineer,Grifols Egypt for Plasma Derivatives,Full Time
Software Developer - Front-End,Confidential,Full Time
Senior Linux System Admin (+3 years experience),3D Diagnostix,Full Time
Junior Angular Front-end Developer,StudentGator,Full Time
Software Sales Engineer,Confidential,Full Time
Senior Business Analyst,Coral Technology,Full Time
Senior Business Analyst,Coral Technology,Work From Home
BI Developer,GPS,Full Time
Quality Assurance,A1Softech,Full Time
IT Help Desk,LABS,Full Time
IT Help Desk Specialist,Sutherland,Full Time
Senior Information Security Engineer,Coral Technology,Full Time
Senior Information Security Engineer,Coral Technology,Work From Home
SAP Basis Specialist,Rashideen Egypt for Trade,Full Time
Junior Sales Account Manager,Dynamicslink,Full Time
Pre Sales Engineer,Interact Technology Solutions,Full Time
Senior PHP/Laravel Developer,Edentech,Full Time
Business Analyst Lead,Lumin,Full Time
Web Designer & Front End Developer - WordPress,INTERNET SOLUTIONS,Full Time
Search Engine Optimization Specialist,INTERNET SOLUTIONS,Full Time
Search Engine Optimization Specialist,INTERNET SOLUTIONS,Work From Home
Senior React Native Developer,TechJump,Full Time
Senior React Native Developer,TechJump,Part Time
Senior React Native Developer,TechJump,Freelance / Project
Tech Lead | .net & Angular,Confidential,Full Time
Senior IT Specialist,FlairsTech,Full Time
Software Engineering Manager,Confidential,Full Time
IT Deputy Manager - Minya & Sohag,VFS Global Egypt,Full Time
Senior Odoo Implementer,National Technology,Full Time
Project Manager,Confidential,Full Time
IT System Administrator,Selah ElTelmeez For Publishing & printing,Full Time
IT Help Desk Specialist,Webhelp,Full Time
Director of Innovation,GEMS Education,Full Time
Software Business Analyst,Dexef,Full Time
Software Sales Representative,Selftreat,Freelance / Project
Lead Product Manager,Human Quality,Full Time
Lead Product Manager,Human Quality,Work From Home
Cyber Security Engineer,Itechs,Full Time
Senior Software Quality Engineer,Human Quality,Full Time
Senior Software Quality Engineer,Human Quality,Work From Home
UX Lead,Human Quality,Full Time
UX Lead,Human Quality,Work From Home
Network & Security Engineer,Aman Holding,Full Time
IT Executive,VFS Global Egypt,Full Time
IT Deputy Manager - Alexandria,VFS Global Egypt,Full Time
Odoo Developer,National Technology,Full Time
Software Developer ( Full-Stack Programming ),Staron Egypt,Full Time
Business Analyst,Egabi FSI,Full Time
Business Analyst,Amasi,Full Time
Business Analyst,Amasi,Work From Home
Infrastructure Sales Account Manager,IT Cores,Full Time
Senior Front End Developer,ZE LOGIC,Full Time
Senior Full Stack Developer,Confidential,Full Time
Senior Full Stack Developer,Confidential,Work From Home
Experienced Front end Developer (React Js & React native),Yespays,Full Time
Frontend Developer,Perfect Presentation,Full Time
Business Development Engineer,Brilliant Engineering,Full Time
senior outsystems developer,Centione,Full Time
Xamarin Developer,FlairsTech,Full Time
Odoo Implementer,National Technology,Full Time
Senior UI/UX Designer,Amasi,Full Time
Data Engineer,UMX Studio,Full Time
"Specialist , IT Support",ESLSCA University,Full Time
Senior Ruby on Rails,International Advanced,Full Time
Quality control,Dolf,Full Time
Senior Ruby Developer,Bevatel,Full Time
Sales Specialist (Digital Marketing and Software Solutions),Bevatel,Full Time
System Administrator/DevOps Engineer,Safa Soft,Full Time
Java Developer - Back End,Ebla,Full Time
Java Developer - Back End,Ebla,Work From Home
B2B Sales Executive,PyramidBITS,Full Time
Technical Lead Full Stack,webSTDY,Full Time
Software Tester,webSTDY,Full Time
Senior PHP / Laravel Developer,webSTDY,Full Time
Project Manager,ZINAD IT,Full Time
Application Developer (Unity 3D programmer),Confidential,Full Time
Senior Full Stack Developer 23012,Ditech Egypt,Full Time
Application Support Engineer23013,Ditech Egypt,Full Time
Senior Back-end Developer (Magento),Seoudi Supermarket,Full Time
Solution Architect - Part Time,Lumin,Part Time
Sr .Net Developer,egabi solutions,Full Time
